year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1987,6,.0151709,.0306914,.2886917,.19985829,.0636447,.030304199,.0086369999,.0023087999,.0042250999,.0094927996,.0111926,.010006
1987,7,.016576599,.0311924,.32262519,.19753709,.060930502,.0277621,.0098631,.0031355,.0035778999,.0083921002,.012682,.0101183
1987,8,.0148136,.034088202,.2743305,.2097301,.049457401,.0236455,.0084747998,.002624,.0037148001,.0082641998,.0152647,.0105592
1987,9,.0150878,.0468789,.30763191,.23175129,.054338899,.024912801,.0077470001,.0031631,.0041776998,.0087577999,.0300986,.0080225002
1987,10,.0147744,.0284229,.31043199,.2035716,.056174099,.023085801,.0091530001,.0026852,.0029362,.0064051999,.0140407,.0079770004
1987,11,.0137493,.0285636,.25367281,.2223285,.042830002,.0212973,.0087227998,.0022541999,.0027723999,.0061249998,.0127763,.0096623003
1987,12,.0144618,.0264594,.24636739,.2379387,.0419898,.0190304,.0098719997,.0017472,.0028426,.0073209,.0105979,.0085405996
1988,1,.019399799,.033027701,.2135243,.24426641,.0443138,.0262105,.0128576,.0026670999,.0038751001,.0095002996,.0143381,.0091893002
1988,2,.0140741,.0262163,.2681416,.1919318,.045569599,.022602599,.0090354001,.0020254001,.0030133,.0055618999,.0108955,.0097588999
1988,3,.0131675,.0238088,.25510171,.2065879,.0450521,.0205101,.0084579,.0025931001,.0021164999,.0044756001,.0097169997,.0096161002
1988,4,.0133832,.029574201,.33796501,.2117708,.049018402,.021971401,.0081850998,.0025335001,.0026646,.0056213001,.0134142,.0105386
1988,5,.0132295,.029354099,.2902776,.218541,.049369499,.024184501,.0079118004,.0022867001,.0030310999,.0082710003,.0105223,.0105608
1988,6,.0141692,.032747399,.33913451,.1959099,.075338803,.0278496,.0080882004,.0026123,.0034688001,.0106314,.0105941,.0115219
1988,7,.0140899,.028982701,.31600419,.1933427,.0566254,.025898401,.0079955999,.0027417999,.0033525,.0086617004,.0101986,.0101224
1988,8,.0136854,.031379901,.2965059,.22706521,.047688201,.022407999,.0074574999,.0029527,.0032752,.0080936998,.014059,.0092272004
1988,9,.0151626,.047255501,.35128,.2212463,.0582426,.0231412,.0083291996,.0034647,.0033688,.0065229,.030859601,.009873
1988,10,.0132227,.028022399,.28993401,.240695,.050820202,.0217367,.0078993998,.0028615999,.0024617,.0060502002,.0127506,.0092216004
1988,11,.0129378,.027373699,.25269699,.21333051,.047773302,.018916201,.0085501997,.0021490999,.0022384999,.006846,.0115998,.008928
1988,12,.0130978,.0281408,.2494881,.22244699,.0408637,.0165674,.0082296003,.0023087999,.0025595,.0084181,.0105096,.0092131002
1989,1,.018582299,.0315907,.2223177,.22241551,.046408501,.0229715,.0127116,.0029754001,.0028951999,.0085922005,.0136929,.0093056001
1989,2,.0148933,.0268372,.30368161,.2064563,.045071401,.021621499,.0101823,.0024162999,.0022948,.0051581999,.0134274,.0082516
1989,3,.0125097,.0237574,.28718421,.2271215,.0462768,.0202913,.0078555001,.0024308001,.0022233999,.0042280001,.0115349,.0079945
1989,4,.013152,.0275899,.2890951,.2012661,.0439419,.020787301,.0080540003,.0028623,.0022356,.004621,.013691,.0092778997
