year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
2006,8,.010821537,.02879189,.27664205,.26282313,.048925776,.022472216,.005990549,.0017145306,.0031164575,.0026672462,.011692873,.01443177
2006,9,.011940251,.030635461,.30446947,.23645237,.050621629,.020823879,.0062685758,.0016037514,.0040679239,.0033460518,.012064502,.015224908
2006,10,.011879028,.029210785,.28420267,.26906231,.052670382,.020831088,.0064722821,.001753487,.0036532586,.0026062094,.013066875,.013537701
2006,11,.010753072,.028945535,.28096202,.23368287,.051129851,.021133816,.0059124688,.0014805335,.0033600696,.0034262757,.012727152,.012792109
2006,12,.012786154,.03011049,.29195717,.25177029,.052723534,.020905739,.0073968899,.0017306904,.0036585736,.001970472,.012834795,.015305223
2007,1,.012152597,.031073315,.28597775,.2491129,.050238717,.021876827,.0066230437,.0014354493,.0040941043,.0021994652,.013130572,.015743278
2007,2,.013236063,.032784797,.31093749,.26014951,.050836183,.020837,.0078630075,.0016547657,.0037182895,.0030035591,.014028753,.015752485
2007,3,.010773144,.029018674,.29170126,.23860735,.048325498,.020711139,.006124224,.0013985179,.0032504019,.0021652712,.012639491,.014213912
2007,4,.011426098,.030888397,.26331773,.2307536,.045110639,.019961815,.0067542875,.0015566883,.0031151217,.0022727018,.012295947,.016319748
2007,5,.010974442,.02951197,.28102186,.24577837,.046488166,.019943032,.0060268906,.0013851014,.0035624497,.0026561134,.011222579,.015633278
2007,6,.011794693,.029473329,.26112965,.24937819,.052217569,.020208022,.0064237313,.0017523675,.003618594,.0018940774,.011353645,.016225606
2007,7,.012300491,.02841278,.27183089,.2424418,.047223993,.020912411,.0076847314,.0017004927,.0029152674,.0035953391,.010650623,.014166818
2007,8,.010863923,.031719688,.27543139,.24092644,.046146341,.020105479,.0061212494,.0011995303,.0035431427,.0026105915,.013687234,.015421863
2007,9,.011948179,.028186927,.26418671,.2417644,.046757847,.020599537,.0066049038,.0017472102,.0035960646,.0026617581,.011330795,.014194374
2007,10,.011369912,.029372731,.27293378,.23695946,.048340932,.02094407,.0067348126,.0013586581,.0032764412,.0027363775,.011823716,.014812638
2007,11,.010702576,.02641635,.24975322,.24749893,.045599993,.022878604,.0063801943,.0012801884,.0030421927,.0024502159,.010712239,.013253896
2007,12,.012947947,.029412923,.27007252,.22429553,.045765046,.023271147,.0077889562,.0015421446,.0036168462,.002454363,.01081257,.016145989
2008,1,.011712682,.027609227,.26460525,.2303313,.044884138,.020659287,.0068395161,.0016728694,.0032002958,.0023914401,.010790351,.014427437
2008,2,.012272346,.02943811,.27192375,.2488627,.045870058,.020997008,.0074437042,.001149397,.0036792448,.0013742414,.012133482,.015930386
2008,3,.014149469,.027951578,.27353945,.23064904,.046926267,.023372436,.0085493978,.0015777105,.0040223608,.0023533136,.012212525,.013385739
2008,4,.011603832,.027986523,.26867101,.25504157,.046139792,.022786789,.0073382962,.0015557251,.0027098111,.0022847187,.012082447,.013619357
